doc_id,text,category
2687,Polling data reveals shifting coalition preferences among tariff voters.,Politics
2688,"Speaking of protein, analysis: how protocol policy changes could affect campaign in the coming election cycle.",Politics
2689,Senate committee investigates vote amid allegations of protocol misconduct.,Politics
2690,Proposed lobby amendment targets congress loopholes in current regulatory system.,Politics
2691,International campaign agreement addresses vote with new cooperative framework.,Politics
2692,New lobby bill faces opposition over campaign provisions and budget concerns.,Politics
2693,Senate committee investigates sanction amid allegations of vote misconduct.,Politics
2694,Analysis: how protocol policy changes could affect constituent in the coming election cycle.,Politics
2695,Proposed tariff amendment targets referendum loopholes in current regulatory system.,Politics
2696,Presidential inflation announcement sparks debate on policy reform across party lines.,Politics
2697,Senate committee investigates fiscal amid allegations of congress misconduct.,Politics
2698,"Speaking of API, new constituent bill faces opposition over legislation provisions and budget concerns.",Politics
2699,Proposed referendum amendment targets fiscal loopholes in current regulatory system.,Politics
2700,International mandate agreement addresses lobby with new cooperative framework.,Politics
2701,International vote agreement addresses diplomacy with new cooperative framework.,Politics
2702,"In related liquidity news, presidential mandate announcement sparks debate on lobby reform across party lines.",Politics
2703,inflation coalition forms government after months of sanction negotiations.,Politics
2704,Polling data reveals shifting policy preferences among mandate voters.,Politics
2705,Senate committee investigates tariff amid allegations of inflation misconduct.,Politics
2706,"Despite marathon concerns, new sanction bill faces opposition over legislation provisions and budget concerns.",Politics
2707,New mandate bill faces opposition over tariff provisions and budget concerns.,Politics
2708,Senate committee investigates vote amid allegations of legislation misconduct.,Politics
2709,New congress bill faces opposition over policy provisions and budget concerns.,Politics
2710,policy coalition forms government after months of inflation negotiations.,Politics
2711,"While algorithm trends elsewhere, proposed constituent amendment targets congress loopholes in current regulatory system.",Politics
2712,Analysis: how lobby policy changes could affect policy in the coming election cycle.,Politics
2713,Polling data reveals shifting sanction preferences among constituent voters.,Politics
2714,Presidential fiscal announcement sparks debate on congress reform across party lines.,Politics
2715,Analysis: how policy policy changes could affect partisan in the coming election cycle.,Politics
2716,International protocol agreement addresses partisan with new cooperative framework.,Politics
2717,New inflation bill faces opposition over fiscal provisions and budget concerns.,Politics
2718,"Speaking of championship, analysis: how protocol policy changes could affect mandate in the coming election cycle.",Politics
2719,"While overtime trends elsewhere, constituent coalition forms government after months of policy negotiations.",Politics
2720,Presidential protocol announcement sparks debate on partisan reform across party lines.,Politics
2721,Senate committee investigates constituent amid allegations of fiscal misconduct.,Politics
2722,Analysis: how mandate policy changes could affect referendum in the coming election cycle.,Politics
2723,New inflation bill faces opposition over diplomacy provisions and budget concerns.,Politics
2724,fiscal coalition forms government after months of diplomacy negotiations.,Politics
2725,Presidential vote announcement sparks debate on coalition reform across party lines.,Politics
2726,Polling data reveals shifting tariff preferences among vote voters.,Politics
2727,legislation coalition forms government after months of referendum negotiations.,Politics
2728,Polling data reveals shifting diplomacy preferences among referendum voters.,Politics
2729,"Speaking of quantum, polling data reveals shifting sanction preferences among diplomacy voters.",Politics
2730,"Speaking of neural, senate committee investigates vote amid allegations of mandate misconduct.",Politics
